id,student_id,drive_id,readiness_score,skill_gaps,plan,created_at
933,403,5,81.42,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-01T10:58:27.446998
934,405,5,80.05,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-10T21:58:27.447006
935,406,5,72.9,"C++,Git,Java,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,Node.js.",2026-08-19T05:58:27.447015
936,407,5,69.58,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-03T20:58:27.447023
937,409,5,75.5,"AWS,Git,Java","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java.",2026-08-04T11:58:27.447031
938,411,5,83.72,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-19T23:58:27.447039
939,412,5,88.15,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-02T21:58:27.447055
940,414,5,64.6,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-14T06:58:27.447066
941,415,5,65.55,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-12T14:58:27.447074
942,416,5,73.98,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-15T15:58:27.447091
943,418,5,83.52,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-01T06:58:27.447101
944,421,5,85.0,"AWS,C++,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript.",2026-08-13T15:58:27.447110
945,423,5,73.22,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-07T08:58:27.447117
946,426,5,73.68,"AWS,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript.",2026-08-19T18:58:27.447126
947,427,5,76.7,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-12T20:58:27.447134
948,430,5,74.55,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-13T11:58:27.447142
949,431,5,79.03,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-14T14:58:27.447149
950,432,5,68.55,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-19T09:58:27.447158
951,434,5,86.32,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-05T04:58:27.447166
952,435,5,88.7,"AWS,C++,Git,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript,Node.js.",2026-08-20T07:58:27.447173
953,437,5,76.25,"C++,Git,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,JavaScript,Node.js.",2026-08-14T06:58:27.447227
954,439,5,78.03,"AWS,C++,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,Node.js.",2026-08-02T19:58:27.447287
955,440,5,68.68,"C++,Git,Java,JavaScript","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,Java,JavaScript.",2026-08-05T23:58:27.447307
956,441,5,81.65,"AWS,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,Node.js.",2026-08-17T20:58:27.447318
957,445,5,74.92,"AWS,Git,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,Node.js.",2026-08-20T03:58:27.447326
958,448,5,70.62,"AWS,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Node.js.",2026-08-01T11:58:27.447341
959,452,5,77.5,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-14T22:58:27.447352
960,455,5,70.25,"AWS,C++,Java,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,Node.js.",2026-08-17T23:58:27.447360
961,463,5,75.45,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-18T22:58:27.447368
962,467,5,69.45,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-15T10:58:27.447387
963,470,5,73.55,"AWS,C++,Git,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,JavaScript.",2026-08-03T19:58:27.447399
964,472,5,85.05,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-14T18:58:27.447413
965,473,5,71.05,"AWS,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript.",2026-08-06T04:58:27.447424
966,474,5,77.45,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-03T13:58:27.447432
967,478,5,75.75,"C++,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Java,JavaScript,Node.js.",2026-08-03T00:58:27.447442
968,479,5,73.2,"AWS,Git,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Node.js.",2026-08-17T14:58:27.447450
969,481,5,68.95,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-06T17:58:27.447458
970,482,5,62.65,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-14T19:58:27.447466
971,484,5,76.5,"AWS,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript.",2026-07-31T18:58:27.447475
972,485,5,78.55,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-07T13:58:27.447482
973,486,5,61.0,"AWS,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Git,Java,JavaScript,Node.js.",2026-08-13T00:58:27.447490
974,487,5,60.97,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-02T05:58:27.447505
975,493,5,64.03,"C++,Java,JavaScript,Node.js","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Java,JavaScript,Node.js.",2026-08-05T17:58:27.447514
976,494,5,69.3,"AWS,C++,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Java,JavaScript,Node.js.",2026-08-16T03:58:27.447522
977,496,5,72.1,"AWS,C++,Git,Java,JavaScript,Node.js","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript,Node.js.",2026-08-04T22:58:27.447530
978,497,5,81.15,"C++,Git,JavaScript","Focus on: C++ first — complete a project or certification, then revisit remaining gaps: C++,Git,JavaScript.",2026-08-05T04:58:27.447545
979,500,5,62.25,"AWS,C++,Git,Java,JavaScript","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,C++,Git,Java,JavaScript.",2026-08-01T04:58:27.447557
980,4,6,74.15,"Data Structures,Docker,JavaScript,MongoDB,Python,System Design","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Docker,JavaScript,MongoDB,Python,System Design.",2026-08-12T20:58:27.447567
981,5,6,67.72,"Data Structures,JavaScript,MongoDB,Python,System Design","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,JavaScript,MongoDB,Python,System Design.",2026-08-14T03:58:27.447575
982,8,6,61.15,"AWS,Data Structures,Docker,JavaScript,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,Python,System Design.",2026-08-12T16:58:27.447589
983,11,6,78.6,"Docker,JavaScript,MongoDB,Python,System Design","Focus on: Docker first — complete a project or certification, then revisit remaining gaps: Docker,JavaScript,MongoDB,Python,System Design.",2026-08-03T21:58:27.447601
984,13,6,76.23,"AWS,Data Structures,Docker,JavaScript,MongoDB,Python","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,MongoDB,Python.",2026-08-11T17:58:27.447610
985,16,6,77.47,"AWS,Docker,JavaScript,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Docker,JavaScript,MongoDB,Python,System Design.",2026-08-07T10:58:27.447619
986,17,6,66.92,"AWS,Data Structures,JavaScript,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,JavaScript,Python,System Design.",2026-08-15T22:58:27.447627
987,18,6,83.65,"Data Structures,Docker,MongoDB,Python,System Design","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Docker,MongoDB,Python,System Design.",2026-08-21T03:58:27.447635
988,19,6,94.25,"AWS,Data Structures,Docker,JavaScript,MongoDB,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,MongoDB,System Design.",2026-08-04T22:58:27.447644
989,20,6,71.9,"Data Structures,JavaScript,MongoDB,Python,System Design","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,JavaScript,MongoDB,Python,System Design.",2026-08-06T08:58:27.447652
990,21,6,61.5,"AWS,Docker,JavaScript,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Docker,JavaScript,MongoDB,Python,System Design.",2026-08-16T11:58:27.447660
991,22,6,72.92,"Docker,JavaScript,Python,System Design","Focus on: Docker first — complete a project or certification, then revisit remaining gaps: Docker,JavaScript,Python,System Design.",2026-08-07T16:58:27.447669
992,27,6,82.1,"Data Structures,MongoDB,Python,System Design","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,MongoDB,Python,System Design.",2026-08-12T10:58:27.447677
993,29,6,71.0,"AWS,Data Structures,JavaScript,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,JavaScript,MongoDB,Python,System Design.",2026-08-07T03:58:27.447685
994,30,6,80.0,"Data Structures,Docker,JavaScript,MongoDB","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Docker,JavaScript,MongoDB.",2026-07-31T16:58:27.447694
995,31,6,78.8,"AWS,Data Structures,Docker,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,MongoDB,Python,System Design.",2026-08-04T08:58:27.447702
996,32,6,77.5,"AWS,Docker,JavaScript,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Docker,JavaScript,MongoDB,Python,System Design.",2026-08-15T10:58:27.447710
997,34,6,85.9,"Data Structures,Docker,JavaScript,MongoDB,Python,System Design","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Docker,JavaScript,MongoDB,Python,System Design.",2026-08-14T07:58:27.447725
998,36,6,58.65,"AWS,Data Structures,Docker,JavaScript,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,Python,System Design.",2026-08-11T21:58:27.447736
999,37,6,71.82,"AWS,Data Structures,JavaScript,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,JavaScript,MongoDB,Python,System Design.",2026-08-12T03:58:27.447744
1000,40,6,77.8,"AWS,Data Structures,Docker,MongoDB,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,MongoDB,System Design.",2026-08-04T22:58:27.447757
1001,41,6,67.45,"Data Structures,Docker,MongoDB,Python,System Design","Focus on: Data Structures first — complete a project or certification, then revisit remaining gaps: Data Structures,Docker,MongoDB,Python,System Design.",2026-08-17T16:58:27.447774
1002,42,6,64.22,"AWS,Data Structures,Docker,MongoDB,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,MongoDB,System Design.",2026-08-11T18:58:27.447785
1003,43,6,70.98,"AWS,Data Structures,Docker,JavaScript,MongoDB,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,MongoDB,System Design.",2026-08-14T19:58:27.447793
1004,44,6,81.73,"AWS,Data Structures,JavaScript,MongoDB,Python","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,JavaScript,MongoDB,Python.",2026-08-17T03:58:27.447801
1005,45,6,72.12,"AWS,Data Structures,Docker,JavaScript,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,System Design.",2026-08-16T07:58:27.447815
1006,46,6,82.57,"AWS,Data Structures,Docker,JavaScript,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,MongoDB,Python,System Design.",2026-08-09T08:58:27.447826
1007,48,6,75.75,"AWS,Docker,JavaScript,MongoDB,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Docker,JavaScript,MongoDB,System Design.",2026-08-15T18:58:27.447835
1008,49,6,72.85,"AWS,Data Structures,MongoDB,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,MongoDB,Python,System Design.",2026-08-16T03:58:27.447842
1009,53,6,91.2,"AWS,Data Structures,Docker,JavaScript,Python,System Design","Focus on: AWS first — complete a project or certification, then revisit remaining gaps: AWS,Data Structures,Docker,JavaScript,Python,System Design.",2026-08-04T22:58:27.447850
