id,drive_id,student_id,match_score,skill_score,academic_score,project_score,readiness_score,matched_skills,missing_skills,explanation,skill_evidence,missing_skills_explanation,status
908,5,352,47.0,33.33,89.3,0.0,75.65,"Java,JavaScript","AWS,C++,Git,Node.js","Weighted score 47.0: skills 33.33 (x0.4), academics 89.3 (x0.25), projects 0.0 (x0.2), readiness 75.65 (x0.15).",Java (proficiency 5/5); JavaScript (proficiency 2/5),"Missing: AWS, C++, Git, Node.js",Pending
909,5,353,41.5,23.33,84.2,0.0,74.1,C++,"AWS,Git,Java,JavaScript,Node.js","Weighted score 41.5: skills 23.33 (x0.4), academics 84.2 (x0.25), projects 0.0 (x0.2), readiness 74.1 (x0.15).",C++ (proficiency 5/5),"Missing: AWS, Git, Java, JavaScript, Node.js",Pending
910,5,354,53.42,10.0,77.5,100.0,66.95,Java,"AWS,C++,Git,JavaScript,Node.js","Weighted score 53.42: skills 10.0 (x0.4), academics 77.5 (x0.25), projects 100.0 (x0.2), readiness 66.95 (x0.15).",Java (proficiency 1/5),"Missing: AWS, C++, Git, JavaScript, Node.js",Pending
911,5,356,63.04,66.67,99.9,0.0,75.95,"C++,Git,Java,JavaScript","AWS,Node.js","Weighted score 63.04: skills 66.67 (x0.4), academics 99.9 (x0.25), projects 0.0 (x0.2), readiness 75.95 (x0.15).",C++ (proficiency 2/5); Git (proficiency 5/5); Java (proficiency 4/5); JavaScript (proficiency 1/5),"Missing: AWS, Node.js",Approved
912,5,357,47.14,23.33,95.4,0.0,93.03,JavaScript,"AWS,C++,Git,Java,Node.js","Weighted score 47.14: skills 23.33 (x0.4), academics 95.4 (x0.25), projects 0.0 (x0.2), readiness 93.03 (x0.15).",JavaScript (proficiency 5/5),"Missing: AWS, C++, Git, Java, Node.js",Pending
913,5,358,39.16,10.0,99.4,0.0,68.7,Java,"AWS,C++,Git,JavaScript,Node.js","Weighted score 39.16: skills 10.0 (x0.4), academics 99.4 (x0.25), projects 0.0 (x0.2), readiness 68.7 (x0.15).",Java (proficiency 1/5),"Missing: AWS, C++, Git, JavaScript, Node.js",Pending
914,5,360,37.51,10.0,86.5,0.0,79.25,Java,"AWS,C++,Git,JavaScript,Node.js","Weighted score 37.51: skills 10.0 (x0.4), academics 86.5 (x0.25), projects 0.0 (x0.2), readiness 79.25 (x0.15).",Java (proficiency 4/5),"Missing: AWS, C++, Git, JavaScript, Node.js",Pending
915,5,361,52.95,43.33,95.3,0.0,78.65,"Java,JavaScript,Node.js","AWS,C++,Git","Weighted score 52.95: skills 43.33 (x0.4), academics 95.3 (x0.25), projects 0.0 (x0.2), readiness 78.65 (x0.15).",Java (proficiency 3/5); JavaScript (proficiency 4/5); Node.js (proficiency 5/5),"Missing: AWS, C++, Git",Pending
916,5,362,31.02,0.0,79.9,0.0,73.62,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 31.02: skills 0.0 (x0.4), academics 79.9 (x0.25), projects 0.0 (x0.2), readiness 73.62 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
917,5,367,47.9,10.0,89.6,50.0,76.68,Git,"AWS,C++,Java,JavaScript,Node.js","Weighted score 47.9: skills 10.0 (x0.4), academics 89.6 (x0.25), projects 50.0 (x0.2), readiness 76.68 (x0.15).",Git (proficiency 4/5),"Missing: AWS, C++, Java, JavaScript, Node.js",Pending
918,5,368,57.8,70.0,78.3,0.0,68.15,"AWS,C++,JavaScript","Git,Java,Node.js","Weighted score 57.8: skills 70.0 (x0.4), academics 78.3 (x0.25), projects 0.0 (x0.2), readiness 68.15 (x0.15).",AWS (proficiency 5/5); C++ (proficiency 2/5); JavaScript (proficiency 2/5),"Missing: Git, Java, Node.js",Pending
919,5,372,44.29,23.33,97.4,0.0,70.7,JavaScript,"AWS,C++,Git,Java,Node.js","Weighted score 44.29: skills 23.33 (x0.4), academics 97.4 (x0.25), projects 0.0 (x0.2), readiness 70.7 (x0.15).",JavaScript (proficiency 2/5),"Missing: AWS, C++, Git, Java, Node.js",Pending
920,5,373,33.72,10.0,78.2,0.0,67.77,Java,"AWS,C++,Git,JavaScript,Node.js","Weighted score 33.72: skills 10.0 (x0.4), academics 78.2 (x0.25), projects 0.0 (x0.2), readiness 67.77 (x0.15).",Java (proficiency 2/5),"Missing: AWS, C++, Git, JavaScript, Node.js",Pending
921,5,376,43.47,0.0,95.0,33.33,87.0,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 43.47: skills 0.0 (x0.4), academics 95.0 (x0.25), projects 33.33 (x0.2), readiness 87.0 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
922,5,377,53.32,23.33,91.2,50.0,74.6,C++,"AWS,Git,Java,JavaScript,Node.js","Weighted score 53.32: skills 23.33 (x0.4), academics 91.2 (x0.25), projects 50.0 (x0.2), readiness 74.6 (x0.15).",C++ (proficiency 3/5),"Missing: AWS, Git, Java, JavaScript, Node.js",Pending
923,5,379,35.62,10.0,82.3,0.0,73.65,Git,"AWS,C++,Java,JavaScript,Node.js","Weighted score 35.62: skills 10.0 (x0.4), academics 82.3 (x0.25), projects 0.0 (x0.2), readiness 73.65 (x0.15).",Git (proficiency 4/5),"Missing: AWS, C++, Java, JavaScript, Node.js",Pending
924,5,387,43.45,33.33,77.9,0.0,70.95,"Git,JavaScript","AWS,C++,Java,Node.js","Weighted score 43.45: skills 33.33 (x0.4), academics 77.9 (x0.25), projects 0.0 (x0.2), readiness 70.95 (x0.15).",Git (proficiency 1/5); JavaScript (proficiency 4/5),"Missing: AWS, C++, Java, Node.js",Pending
925,5,389,61.63,23.33,89.4,100.0,66.32,AWS,"C++,Git,Java,JavaScript,Node.js","Weighted score 61.63: skills 23.33 (x0.4), academics 89.4 (x0.25), projects 100.0 (x0.2), readiness 66.32 (x0.15).",AWS (proficiency 2/5),"Missing: C++, Git, Java, JavaScript, Node.js",Approved
926,5,391,46.81,33.33,89.4,0.0,74.2,"AWS,Java","C++,Git,JavaScript,Node.js","Weighted score 46.81: skills 33.33 (x0.4), academics 89.4 (x0.25), projects 0.0 (x0.2), readiness 74.2 (x0.15).",AWS (proficiency 4/5); Java (proficiency 5/5),"Missing: C++, Git, JavaScript, Node.js",Pending
927,5,395,35.75,10.0,78.4,0.0,81.03,Git,"AWS,C++,Java,JavaScript,Node.js","Weighted score 35.75: skills 10.0 (x0.4), academics 78.4 (x0.25), projects 0.0 (x0.2), readiness 81.03 (x0.15).",Git (proficiency 3/5),"Missing: AWS, C++, Java, JavaScript, Node.js",Pending
928,5,396,38.88,20.0,82.6,0.0,68.18,"Git,Java","AWS,C++,JavaScript,Node.js","Weighted score 38.88: skills 20.0 (x0.4), academics 82.6 (x0.25), projects 0.0 (x0.2), readiness 68.18 (x0.15).",Git (proficiency 3/5); Java (proficiency 2/5),"Missing: AWS, C++, JavaScript, Node.js",Pending
929,5,397,53.54,56.67,81.7,0.0,69.65,"C++,Java,JavaScript","AWS,Git,Node.js","Weighted score 53.54: skills 56.67 (x0.4), academics 81.7 (x0.25), projects 0.0 (x0.2), readiness 69.65 (x0.15).",C++ (proficiency 2/5); Java (proficiency 5/5); JavaScript (proficiency 3/5),"Missing: AWS, Git, Node.js",Pending
930,5,398,43.33,33.33,80.3,0.0,66.15,"C++,Git","AWS,Java,JavaScript,Node.js","Weighted score 43.33: skills 33.33 (x0.4), academics 80.3 (x0.25), projects 0.0 (x0.2), readiness 66.15 (x0.15).",C++ (proficiency 5/5); Git (proficiency 2/5),"Missing: AWS, Java, JavaScript, Node.js",Pending
931,5,400,45.46,33.33,83.3,0.0,75.32,"AWS,Git","C++,Java,JavaScript,Node.js","Weighted score 45.46: skills 33.33 (x0.4), academics 83.3 (x0.25), projects 0.0 (x0.2), readiness 75.32 (x0.15).",AWS (proficiency 1/5); Git (proficiency 2/5),"Missing: C++, Java, JavaScript, Node.js",Pending
932,5,401,41.51,20.0,89.9,0.0,73.58,"Git,Node.js","AWS,C++,Java,JavaScript","Weighted score 41.51: skills 20.0 (x0.4), academics 89.9 (x0.25), projects 0.0 (x0.2), readiness 73.58 (x0.15).",Git (proficiency 5/5); Node.js (proficiency 2/5),"Missing: AWS, C++, Java, JavaScript",Pending
933,5,403,37.61,10.0,85.6,0.0,81.42,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 37.61: skills 10.0 (x0.4), academics 85.6 (x0.25), projects 0.0 (x0.2), readiness 81.42 (x0.15).",Node.js (proficiency 3/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
934,5,405,48.74,10.0,77.6,66.67,80.05,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 48.74: skills 10.0 (x0.4), academics 77.6 (x0.25), projects 66.67 (x0.2), readiness 80.05 (x0.15).",Node.js (proficiency 5/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
935,5,406,51.3,46.67,86.8,0.0,72.9,"AWS,JavaScript","C++,Git,Java,Node.js","Weighted score 51.3: skills 46.67 (x0.4), academics 86.8 (x0.25), projects 0.0 (x0.2), readiness 72.9 (x0.15).",AWS (proficiency 5/5); JavaScript (proficiency 5/5),"Missing: C++, Git, Java, Node.js",Pending
936,5,407,33.56,10.0,76.5,0.0,69.58,Git,"AWS,C++,Java,JavaScript,Node.js","Weighted score 33.56: skills 10.0 (x0.4), academics 76.5 (x0.25), projects 0.0 (x0.2), readiness 69.58 (x0.15).",Git (proficiency 2/5),"Missing: AWS, C++, Java, JavaScript, Node.js",Pending
937,5,409,55.54,56.67,86.2,0.0,75.5,"C++,JavaScript,Node.js","AWS,Git,Java","Weighted score 55.54: skills 56.67 (x0.4), academics 86.2 (x0.25), projects 0.0 (x0.2), readiness 75.5 (x0.15).",C++ (proficiency 2/5); JavaScript (proficiency 5/5); Node.js (proficiency 3/5),"Missing: AWS, Git, Java",Pending
938,5,411,34.08,0.0,86.1,0.0,83.72,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 34.08: skills 0.0 (x0.4), academics 86.1 (x0.25), projects 0.0 (x0.2), readiness 83.72 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
939,5,412,40.5,10.0,93.1,0.0,88.15,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 40.5: skills 10.0 (x0.4), academics 93.1 (x0.25), projects 0.0 (x0.2), readiness 88.15 (x0.15).",Node.js (proficiency 2/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
940,5,414,36.49,10.0,91.2,0.0,64.6,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 36.49: skills 10.0 (x0.4), academics 91.2 (x0.25), projects 0.0 (x0.2), readiness 64.6 (x0.15).",Node.js (proficiency 2/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
941,5,415,43.31,23.33,96.6,0.0,65.55,C++,"AWS,Git,Java,JavaScript,Node.js","Weighted score 43.31: skills 23.33 (x0.4), academics 96.6 (x0.25), projects 0.0 (x0.2), readiness 65.55 (x0.15).",C++ (proficiency 1/5),"Missing: AWS, Git, Java, JavaScript, Node.js",Pending
942,5,416,44.84,10.0,92.3,33.33,73.98,Java,"AWS,C++,Git,JavaScript,Node.js","Weighted score 44.84: skills 10.0 (x0.4), academics 92.3 (x0.25), projects 33.33 (x0.2), readiness 73.98 (x0.15).",Java (proficiency 1/5),"Missing: AWS, C++, Git, JavaScript, Node.js",Pending
943,5,418,46.45,0.0,95.7,50.0,83.52,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 46.45: skills 0.0 (x0.4), academics 95.7 (x0.25), projects 50.0 (x0.2), readiness 83.52 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
944,5,421,44.38,20.0,94.5,0.0,85.0,"Git,Node.js","AWS,C++,Java,JavaScript","Weighted score 44.38: skills 20.0 (x0.4), academics 94.5 (x0.25), projects 0.0 (x0.2), readiness 85.0 (x0.15).",Git (proficiency 3/5); Node.js (proficiency 2/5),"Missing: AWS, C++, Java, JavaScript",Pending
945,5,423,29.76,0.0,75.1,0.0,73.22,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 29.76: skills 0.0 (x0.4), academics 75.1 (x0.25), projects 0.0 (x0.2), readiness 73.22 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
946,5,426,44.53,33.33,80.6,0.0,73.68,"C++,Node.js","AWS,Git,Java,JavaScript","Weighted score 44.53: skills 33.33 (x0.4), academics 80.6 (x0.25), projects 0.0 (x0.2), readiness 73.68 (x0.15).",C++ (proficiency 3/5); Node.js (proficiency 1/5),"Missing: AWS, Git, Java, JavaScript",Pending
947,5,427,32.48,0.0,83.9,0.0,76.7,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 32.48: skills 0.0 (x0.4), academics 83.9 (x0.25), projects 0.0 (x0.2), readiness 76.7 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
948,5,430,30.33,0.0,76.6,0.0,74.55,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 30.33: skills 0.0 (x0.4), academics 76.6 (x0.25), projects 0.0 (x0.2), readiness 74.55 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
949,5,431,54.04,23.33,91.4,50.0,79.03,C++,"AWS,Git,Java,JavaScript,Node.js","Weighted score 54.04: skills 23.33 (x0.4), academics 91.4 (x0.25), projects 50.0 (x0.2), readiness 79.03 (x0.15).",C++ (proficiency 4/5),"Missing: AWS, Git, Java, JavaScript, Node.js",Pending
950,5,432,31.56,0.0,85.1,0.0,68.55,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 31.56: skills 0.0 (x0.4), academics 85.1 (x0.25), projects 0.0 (x0.2), readiness 68.55 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
951,5,434,61.42,10.0,97.9,100.0,86.32,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 61.42: skills 10.0 (x0.4), academics 97.9 (x0.25), projects 100.0 (x0.2), readiness 86.32 (x0.15).",Node.js (proficiency 5/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
952,5,435,38.4,10.0,84.4,0.0,88.7,Java,"AWS,C++,Git,JavaScript,Node.js","Weighted score 38.4: skills 10.0 (x0.4), academics 84.4 (x0.25), projects 0.0 (x0.2), readiness 88.7 (x0.15).",Java (proficiency 5/5),"Missing: AWS, C++, Git, JavaScript, Node.js",Pending
953,5,437,59.63,33.33,86.1,66.67,76.25,"AWS,Java","C++,Git,JavaScript,Node.js","Weighted score 59.63: skills 33.33 (x0.4), academics 86.1 (x0.25), projects 66.67 (x0.2), readiness 76.25 (x0.15).",AWS (proficiency 2/5); Java (proficiency 3/5),"Missing: C++, Git, JavaScript, Node.js",Pending
954,5,439,41.61,23.33,82.3,0.0,78.03,JavaScript,"AWS,C++,Git,Java,Node.js","Weighted score 41.61: skills 23.33 (x0.4), academics 82.3 (x0.25), projects 0.0 (x0.2), readiness 78.03 (x0.15).",JavaScript (proficiency 5/5),"Missing: AWS, C++, Git, Java, Node.js",Pending
955,5,440,45.41,33.33,87.1,0.0,68.68,"AWS,Node.js","C++,Git,Java,JavaScript","Weighted score 45.41: skills 33.33 (x0.4), academics 87.1 (x0.25), projects 0.0 (x0.2), readiness 68.68 (x0.15).",AWS (proficiency 3/5); Node.js (proficiency 5/5),"Missing: C++, Git, Java, JavaScript",Pending
956,5,441,54.49,46.67,94.3,0.0,81.65,"C++,JavaScript","AWS,Git,Java,Node.js","Weighted score 54.49: skills 46.67 (x0.4), academics 94.3 (x0.25), projects 0.0 (x0.2), readiness 81.65 (x0.15).",C++ (proficiency 1/5); JavaScript (proficiency 4/5),"Missing: AWS, Git, Java, Node.js",Pending
957,5,445,73.78,46.67,95.5,100.0,74.92,"C++,JavaScript","AWS,Git,Java,Node.js","Weighted score 73.78: skills 46.67 (x0.4), academics 95.5 (x0.25), projects 100.0 (x0.2), readiness 74.92 (x0.15).",C++ (proficiency 2/5); JavaScript (proficiency 3/5),"Missing: AWS, Git, Java, Node.js",Approved
958,5,448,73.51,56.67,81.0,100.0,70.62,"C++,Java,JavaScript","AWS,Git,Node.js","Weighted score 73.51: skills 56.67 (x0.4), academics 81.0 (x0.25), projects 100.0 (x0.2), readiness 70.62 (x0.15).",C++ (proficiency 2/5); Java (proficiency 4/5); JavaScript (proficiency 5/5),"Missing: AWS, Git, Node.js",Approved
959,5,452,35.58,0.0,95.8,0.0,77.5,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 35.58: skills 0.0 (x0.4), academics 95.8 (x0.25), projects 0.0 (x0.2), readiness 77.5 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
960,5,455,48.62,33.33,99.0,0.0,70.25,"Git,JavaScript","AWS,C++,Java,Node.js","Weighted score 48.62: skills 33.33 (x0.4), academics 99.0 (x0.25), projects 0.0 (x0.2), readiness 70.25 (x0.15).",Git (proficiency 1/5); JavaScript (proficiency 3/5),"Missing: AWS, C++, Java, Node.js",Pending
961,5,463,35.79,10.0,81.9,0.0,75.45,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 35.79: skills 10.0 (x0.4), academics 81.9 (x0.25), projects 0.0 (x0.2), readiness 75.45 (x0.15).",Node.js (proficiency 2/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
962,5,467,37.02,10.0,90.4,0.0,69.45,Git,"AWS,C++,Java,JavaScript,Node.js","Weighted score 37.02: skills 10.0 (x0.4), academics 90.4 (x0.25), projects 0.0 (x0.2), readiness 69.45 (x0.15).",Git (proficiency 5/5),"Missing: AWS, C++, Java, JavaScript, Node.js",Pending
963,5,470,43.68,20.0,98.6,0.0,73.55,"Java,Node.js","AWS,C++,Git,JavaScript","Weighted score 43.68: skills 20.0 (x0.4), academics 98.6 (x0.25), projects 0.0 (x0.2), readiness 73.55 (x0.15).",Java (proficiency 4/5); Node.js (proficiency 2/5),"Missing: AWS, C++, Git, JavaScript",Pending
964,5,472,38.66,10.0,87.6,0.0,85.05,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 38.66: skills 10.0 (x0.4), academics 87.6 (x0.25), projects 0.0 (x0.2), readiness 85.05 (x0.15).",Node.js (proficiency 5/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
965,5,473,43.51,33.33,78.1,0.0,71.05,"C++,Node.js","AWS,Git,Java,JavaScript","Weighted score 43.51: skills 33.33 (x0.4), academics 78.1 (x0.25), projects 0.0 (x0.2), readiness 71.05 (x0.15).",C++ (proficiency 1/5); Node.js (proficiency 1/5),"Missing: AWS, Git, Java, JavaScript",Pending
966,5,474,31.64,0.0,80.1,0.0,77.45,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 31.64: skills 0.0 (x0.4), academics 80.1 (x0.25), projects 0.0 (x0.2), readiness 77.45 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
967,5,478,44.44,33.33,79.0,0.0,75.75,"AWS,Git","C++,Java,JavaScript,Node.js","Weighted score 44.44: skills 33.33 (x0.4), academics 79.0 (x0.25), projects 0.0 (x0.2), readiness 75.75 (x0.15).",AWS (proficiency 5/5); Git (proficiency 4/5),"Missing: C++, Java, JavaScript, Node.js",Pending
968,5,479,53.0,56.67,77.4,0.0,73.2,"C++,Java,JavaScript","AWS,Git,Node.js","Weighted score 53.0: skills 56.67 (x0.4), academics 77.4 (x0.25), projects 0.0 (x0.2), readiness 73.2 (x0.15).",C++ (proficiency 4/5); Java (proficiency 2/5); JavaScript (proficiency 3/5),"Missing: AWS, Git, Node.js",Pending
969,5,481,32.82,0.0,89.9,0.0,68.95,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 32.82: skills 0.0 (x0.4), academics 89.9 (x0.25), projects 0.0 (x0.2), readiness 68.95 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
970,5,482,32.72,10.0,77.3,0.0,62.65,Git,"AWS,C++,Java,JavaScript,Node.js","Weighted score 32.72: skills 10.0 (x0.4), academics 77.3 (x0.25), projects 0.0 (x0.2), readiness 62.65 (x0.15).",Git (proficiency 1/5),"Missing: AWS, C++, Java, JavaScript, Node.js",Pending
971,5,484,49.18,33.33,97.5,0.0,76.5,"C++,Node.js","AWS,Git,Java,JavaScript","Weighted score 49.18: skills 33.33 (x0.4), academics 97.5 (x0.25), projects 0.0 (x0.2), readiness 76.5 (x0.15).",C++ (proficiency 1/5); Node.js (proficiency 3/5),"Missing: AWS, Git, Java, JavaScript",Pending
972,5,485,35.06,10.0,77.1,0.0,78.55,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 35.06: skills 10.0 (x0.4), academics 77.1 (x0.25), projects 0.0 (x0.2), readiness 78.55 (x0.15).",Node.js (proficiency 5/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
973,5,486,38.38,23.33,79.6,0.0,61.0,C++,"AWS,Git,Java,JavaScript,Node.js","Weighted score 38.38: skills 23.33 (x0.4), academics 79.6 (x0.25), projects 0.0 (x0.2), readiness 61.0 (x0.15).",C++ (proficiency 1/5),"Missing: AWS, Git, Java, JavaScript, Node.js",Pending
974,5,487,47.8,0.0,74.6,100.0,60.97,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 47.8: skills 0.0 (x0.4), academics 74.6 (x0.25), projects 100.0 (x0.2), readiness 60.97 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
975,5,493,43.26,33.33,81.3,0.0,64.03,"AWS,Git","C++,Java,JavaScript,Node.js","Weighted score 43.26: skills 33.33 (x0.4), academics 81.3 (x0.25), projects 0.0 (x0.2), readiness 64.03 (x0.15).",AWS (proficiency 3/5); Git (proficiency 4/5),"Missing: C++, Java, JavaScript, Node.js",Pending
976,5,494,54.04,10.0,78.6,100.0,69.3,Git,"AWS,C++,Java,JavaScript,Node.js","Weighted score 54.04: skills 10.0 (x0.4), academics 78.6 (x0.25), projects 100.0 (x0.2), readiness 69.3 (x0.15).",Git (proficiency 2/5),"Missing: AWS, C++, Java, JavaScript, Node.js",Pending
977,5,496,29.74,0.0,75.7,0.0,72.1,,"AWS,C++,Git,Java,JavaScript,Node.js","Weighted score 29.74: skills 0.0 (x0.4), academics 75.7 (x0.25), projects 0.0 (x0.2), readiness 72.1 (x0.15).",No overlapping skills on record,"Missing: AWS, C++, Git, Java, JavaScript, Node.js",Pending
978,5,497,52.58,43.33,92.3,0.0,81.15,"AWS,Java,Node.js","C++,Git,JavaScript","Weighted score 52.58: skills 43.33 (x0.4), academics 92.3 (x0.25), projects 0.0 (x0.2), readiness 81.15 (x0.15).",AWS (proficiency 1/5); Java (proficiency 5/5); Node.js (proficiency 1/5),"Missing: C++, Git, JavaScript",Pending
979,5,500,52.46,10.0,76.5,100.0,62.25,Node.js,"AWS,C++,Git,Java,JavaScript","Weighted score 52.46: skills 10.0 (x0.4), academics 76.5 (x0.25), projects 100.0 (x0.2), readiness 62.25 (x0.15).",Node.js (proficiency 3/5),"Missing: AWS, C++, Git, Java, JavaScript",Pending
980,6,4,32.6,6.0,76.3,0.0,74.15,AWS,"Data Structures,Docker,JavaScript,MongoDB,Python,System Design","Weighted score 32.6: skills 6.0 (x0.4), academics 76.3 (x0.25), projects 0.0 (x0.2), readiness 74.15 (x0.15).",AWS (proficiency 5/5),"Missing: Data Structures, Docker, JavaScript, MongoDB, Python, System Design",Pending
981,6,5,43.76,12.0,75.2,50.0,67.72,"AWS,Docker","Data Structures,JavaScript,MongoDB,Python,System Design","Weighted score 43.76: skills 12.0 (x0.4), academics 75.2 (x0.25), projects 50.0 (x0.2), readiness 67.72 (x0.15).",AWS (proficiency 5/5); Docker (proficiency 2/5),"Missing: Data Structures, JavaScript, MongoDB, Python, System Design",Pending
982,6,8,33.52,6.0,87.8,0.0,61.15,MongoDB,"AWS,Data Structures,Docker,JavaScript,Python,System Design","Weighted score 33.52: skills 6.0 (x0.4), academics 87.8 (x0.25), projects 0.0 (x0.2), readiness 61.15 (x0.15).",MongoDB (proficiency 1/5),"Missing: AWS, Data Structures, Docker, JavaScript, Python, System Design",Pending
983,6,11,51.69,41.0,94.0,0.0,78.6,"AWS,Data Structures","Docker,JavaScript,MongoDB,Python,System Design","Weighted score 51.69: skills 41.0 (x0.4), academics 94.0 (x0.25), projects 0.0 (x0.2), readiness 78.6 (x0.15).",AWS (proficiency 5/5); Data Structures (proficiency 2/5),"Missing: Docker, JavaScript, MongoDB, Python, System Design",Pending
